tweet_id,user_id,conversation_id,content,posted_on
1381947056990924800,29991634,,I started watching the marvel movies for the first time and I see now what the hype is about. Imma join the club 🤪,2021-04-13 12:27:08
1381938495447519234,1106652044398596096,,Here's today's #blog post! My review of The Vanishing Stair. Link to Truly Devious review is included here as well.… https://t.co/fa7QLvWdzE,2021-04-13 11:53:07
1381946525618700289,1110491983,,"Sisters Of The Vine by @lrosenauthor is available at https://t.co/2lf87Yb9Ql

#asmsg #iartg #amreading #bookboost… https://t.co/f3PgYaP3DC",2021-04-13 12:25:01
1381937152884367360,852448451065458689,,"@jagzangel @tosinolaseinde I was watching a movie, the girl came back home cos her husband used to beat her. And al… https://t.co/HHwWlNR6Y1",2021-04-13 11:47:47
1381843475415531520,82815812,,Just got the edit for Overnight at the Cecil Hotel: Part 1 &amp; I’ve never been audibly excited while watching our own… https://t.co/9yu8FZTJOU,2021-04-13 05:35:32
1381946990796406785,883550947,,"@notaterrornerd Congrats! If it´s not in-house garden related, it could end up on my reading list, idk.
But here´s… https://t.co/DPcxRKnTBb",2021-04-13 12:26:52
1381946517704036354,1043232604227559424,,Word counts are the bane of my academic existence 😂 #studentnurse,2021-04-13 12:24:59
1381946978809090051,1083395796731609088,1381946517704036354,Does anyone else share this pain ? I often feel the word count isn’t enough for what I need and want to say. Result… https://t.co/YvrESmsEHp,2021-04-13 12:26:49
1381946951143424001,119282367,,"Check out: """"Positively Poetry Reading Series"""" https://t.co/nlQC0brDOG",2021-04-13 12:26:43
1381946937679745024,807679714739556353,,"I am going to start reading my new book, #WatchHerFall by @mserinkelly now. I have been looking forward to reading… https://t.co/EJzchVw2j0",2021-04-13 12:26:39
1381946929811222532,1271249020720160770,,@ThePatsGazette I used to like Will Smith. I commit to never again watching any movie or show he is in.,2021-04-13 12:26:38
1380864917805273091,759022297671872513,,"You can try reading these series if you still haven't!!!😉💗

Author: heartlessnostalgia
Profile link:… https://t.co/tjjKoBcI1I",2021-04-10 12:47:06
1381946894621011968,1278281507333967872,,"@jonvoight just now watching Ray Donovan series with my friends ! 
You are absolutely terrific and we really love y… https://t.co/wrS7HtfRGD",2021-04-13 12:26:29
1381946890435096577,1346067901703401474,,Howard pupils love reading zoo keeper and author Martin Hill's amazing books... 🦁 🐯 @NorfolkLibs @_Reading_Rocks_ https://t.co/qDDKkTbGiV,2021-04-13 12:26:28
1381946872462340097,1257570135113515008,,@bhiellissima the fucking while watching a sad movie?,2021-04-13 12:26:24
1381764396213534722,2330714383,,He seduced me by reading me a book.,2021-04-13 00:21:18
1381843715967361028,818379037370437632,,"5-STARS! ""I couldn't stop reading this amazing page-turning, spine-chilling #thriller. You won't put it down!""… https://t.co/2GNdG0KlZ7",2021-04-13 05:36:29
1381851852640284672,509962767,,"Today, as @UKLaureate, I have written an open letter to the govt @10DowningStreet calling on them to put primary sc… https://t.co/ODKzSmnIOl",2021-04-13 06:08:49
1381891486929850369,112412087,1381851852640284672,"Reading for pleasure changes lives. Every child should be able to access books. 
We're proud to join @UKLaureate… https://t.co/6uO3XVak94",2021-04-13 08:46:19
1381418463797911556,1046934935016235011,,i just want to quickly say thank you so much for all the love and dedication you’ve brought to me and the book. I'v… https://t.co/SlnEDr9Onf,2021-04-12 01:26:41
1381946786617696267,1189076753156730880,,"#MustListen_Satsang
The Book ""Jineh Ki Raah"" (Way of Living)"" is worthy of being kept in every home. By reading and… https://t.co/lXloiuUAn5",2021-04-13 12:26:03
1381938048800329731,3026313509,,"Do you enjoy crime fiction but always end up reading the same authors? Now we are open for browsing, why not pop in… https://t.co/e5PrJVc5YG",2021-04-13 11:51:20
1269901863496941570,778970688,,Things are easing up. Still with extra time on your hands? Here are a couple of #FREEBOOKS. Keep safe and keep read… https://t.co/MxI0Hj0yWv,2020-06-08 07:59:32
1381922440880791554,243142328,,#Review Changing Angels thanks to @Maria_Savva https://t.co/zTQ4VZqRGR ‘...an entertaining thriller with believable… https://t.co/oPnvzteaZw,2021-04-13 10:49:19
1381946763855200257,15004756,,@coL_noxious Do you have numbers on how many people are using it? I think watching movies and TV shows on your phon… https://t.co/mI6vOFIUEE,2021-04-13 12:25:58
1381946732657827844,1381829968443764736,,hello can yall suggest some light book recs for someone w a reading slump 😔,2021-04-13 12:25:51
1381946726190358529,515933840,,@tatixxoxo Literally watched the scene with a black woman and stopped watching the series after that,2021-04-13 12:25:49
1380591755314225156,509595928,,"I remember every single day, last year when everything was strange and wired and sad because of the pandemic, watch… https://t.co/zb0ioAjOs8",2021-04-09 18:41:39
1381946684855492608,1154104854966652928,,@KayeSteinsapir There’s a book I’m reading called everything you want to know about the afterlife by Hollister Rand… https://t.co/dY9pPny9VJ,2021-04-13 12:25:39
1381946684176015361,1183650825090031616,,"I keep watching marvel movies (entirely out of order) and now I'm sad, I miss these people😂😭❤ https://t.co/FM8vh3rPdH",2021-04-13 12:25:39
1381946674394841089,1084512271412408320,,"i hate reading fanfiction clearly written by millennials,,,,,,,..... so much of it is boring and feels like a lifet… https://t.co/ANbrta3Ipt",2021-04-13 12:25:37
1381763219719479297,1335129295723798528,,"(9/?) what's nanami doing you ask? is he working in the finance dept?? NO. the man is RETIRED.
he's reading books o… https://t.co/yIFKlhQ8lG",2021-04-13 00:16:38
1381946639959613440,155917039,,@feedurhead9 @VioletBesant The books were often quite serious and literary but I do remember one lass having everyo… https://t.co/AV7T6BRKtq,2021-04-13 12:25:28
1381864734547267585,1156913605549404160,,"Especially not when KIng Henry #Tudor 🌹is watching!

#HistoricalFiction #KindleUnlimited 

🇬🇧… https://t.co/xJe7teMqjP",2021-04-13 07:00:01
1378536176580141057,1281065072295440384,,"[Help RT much appreciated ❤️]

This is my promo rates for: 

• Tarot Reading
• Curhat &amp; Love Consultation
• Move on… https://t.co/I496uLmzd0",2021-04-04 02:33:31
1381594915570876418,989165675695525894,,"We're reading @myishathill's book, Check Your Privilege: Lean into the Work. This reading group follows on the heel… https://t.co/EQwDxkqgGy",2021-04-12 13:07:51
1381946547831771141,1172560121332977669,,"We're starting off this unit by reading the lovely book, ""The Arabic Quilt"" by @ayawrites. 
Check out her article a… https://t.co/YSLazzSl5o",2021-04-13 12:25:06
1381946523672535041,899914106362351616,,been seeing it a lot on tiktok and after watching Age of Ultron i fully agree that Hawkeye should of died in this m… https://t.co/TSHaUDYDaf,2021-04-13 12:25:01
1380658545528606721,1347619082682720256,,"YOUR WATCHING A MOVIE
IT'S ALL PLANNED...45 😁 playing Golf...../ https://t.co/93mhxYJ5nW",2021-04-09 23:07:03
1381862746183118851,20825151,,I am proud that @CILIPinfo is a co-signatory and supporter of this brilliant Laureates campaign to secure £100m to… https://t.co/RvFjLEsswL,2021-04-13 06:52:07
1381946471151329292,1304412437458964481,,Watching Da Vinci Code and Angels and Demons...miss this kind of movies😌,2021-04-13 12:24:48
1381946467976409093,4635298714,,"@FishBowlOfWine Yup, the whole Malazan series gets better on second reading",2021-04-13 12:24:47
1380841441195397124,1300518236937691143,,I started reading black clover since the anime ended and it’s great this movie is going to be amazing,2021-04-10 11:13:49
1381946465317048321,1017210880583299072,,"Hardover Case Rounding Machine is used to forming the round corners of book cover, especially for kids reading book… https://t.co/Dzwoz70dm6",2021-04-13 12:24:47
1381946439971057669,1352724452983926784,,"@larryswedroe Larry, do you need help writing your book on ESG? I'd do research and help as an unpaid project if I… https://t.co/dA5w0svWCY",2021-04-13 12:24:41
1381744333095890945,1324012025455009792,,Watching movies with your friends is so beautiful.,2021-04-12 23:01:35
1381606918893019136,19074538,,"My newest feature documentary, Down a Dark Stairwell, is finally getting its national television premiere. I hope y… https://t.co/ok6S6kH1vL",2021-04-12 13:55:33
1381946390453051394,1259803720776404994,,@RaisetheBlack3 It can’t :( The books are Dickens-style giant with so many subplots that tie into main plot points… https://t.co/RrgmyZAKLm,2021-04-13 12:24:29
1381946380877447177,18916565,,"@jbouie Was just reading last night about Benedict Arnold in Saint John, New Brunswick, where his neighbours burned… https://t.co/GBAsTjjAoz",2021-04-13 12:24:27
1381795936125341696,1179359429805760512,,Mame and Sho watching horror movies in Sho's room 🥺 and Mame was really scared even tho he was the one who asked to… https://t.co/lvQF1JTlZP,2021-04-13 02:26:38
1381946365727629312,706980851,,"@donwinslow I'm watching Savages on Netflix and saw it is 1 of your books! Honestly, I never read 1 of your books.… https://t.co/NNdxG5Ef2l",2021-04-13 12:24:23
1381942773167886343,926484365781143553,,@Crockett1120 @Addz80s I love it too great movie! I got a skateboard after watching it the first time.,2021-04-13 12:10:07
1381946346970607620,150974400,,i was watching a movie wth is going on on wvrs lmao,2021-04-13 12:24:19
1381933032404348928,756296025703415808,,"Book: https://t.co/ICdgaFfvOs
 ""I pulled out my cell phone. An overwhelming feeling of dread consumed me. Somehow I… https://t.co/Ag8RGgwFdc",2021-04-13 11:31:24
1381946271506784258,2995517469,,"@KateClanchy1 @CressidaCowell ++So, I began taking the pleasure of reading even more books to prove to her that I r… https://t.co/bpaM3rDFJ8",2021-04-13 12:24:01
1381865446966759428,1293451460450160640,,"I'm reading a book about anti-gravity. It's impossible to put down!

I vote #louies for the #BestFanArmy at the #iHeartAwards",2021-04-13 07:02:51
1381933163639898112,720801682,,@Year4poppyroad @Poppleton_Road so proud of Isla Deacon reading all these books during lockdown. She has loved read… https://t.co/AU76KYQUvY,2021-04-13 11:31:55
1381907240546754561,726074972943183873,,"chenle was so productive during his self-quarantine period at home. he was able to read 10 books, practice their ch… https://t.co/3UaTZ8FBTf",2021-04-13 09:48:55
1381946231157624832,1330686469082648576,,"https://t.co/dT1o2c3n4v

Well John the Corizine medical group can pay . They have their books they all look want to be reading for free (=",2021-04-13 12:23:51
1381946212497158146,1346067901703401474,,Our pupils love reading @indypublishing books by zoo keeper and author Martin Hill.... https://t.co/wAaiI7rpXw,2021-04-13 12:23:47
1381946212010635264,115045154,,Going to start watching this the chosen series.,2021-04-13 12:23:46
1381946204964196357,1121739477251055616,,"""You can be forgiven for not knowing which ones are worth reading."" #space #science https://t.co/jvBY4RSTlN",2021-04-13 12:23:45
1381946190464434176,1232787022282207232,,"@Je193N @john_sipher @SecretaryPete @RandyResist You haven't proved and damn thing and clearly, you never read the… https://t.co/lZNJvyySxs",2021-04-13 12:23:41
1381921755434872842,14670800,,"Already so engrossed in our new reading group book, “Bordering Britain” https://t.co/iTKSVyUxc2",2021-04-13 10:46:36
1381946136097882116,1254026408260562945,,@ira_asthana @RahJos10 Ira will kill me if I once more hijack her TL with book recs but if u guys have not pls pls… https://t.co/yQh4Ik7flF,2021-04-13 12:23:28
1381946113238953988,1229424723416797184,,"Master object oriented software design patterns. From the Gang of 4, Design Patterns. https://t.co/uOtV6oAYwK… https://t.co/2yVyTeR71l",2021-04-13 12:23:23
1381946075783835649,282122143,,"@NetflixUK I hated watching the 1st series, twice, and I can't wait to hate watching the 2nd, 3rd and 4th!",2021-04-13 12:23:14
1381755810691227648,880754399160799232,,"#tuesdaymotivations the book 📖 Jeene Ki Rah (way of living)
Is worthy of being kept in every home 🏡 . By reading 📚… https://t.co/bcYZ6N0Zg6",2021-04-12 23:47:11
1381946039448440840,951698623951134720,,The fact I am watching the Lizzie McGuire Movie shows how much stress I am under because my escapism right NOW is m… https://t.co/1Fb0Q0NAGm,2021-04-13 12:23:05
1381946026634928128,1052478820127670272,,"I’m finally committing to watching moulin rouge, the last ewan movie on my list. stay tuned for my h*rny takes.",2021-04-13 12:23:02
1381946022025428995,1228261194,,"@MichaelT1979 @sbl365 We have a part time TA who is based in our library. She runs reading interventions for Y5&amp;6,… https://t.co/JCBbggBhmO",2021-04-13 12:23:01
1381946016291823617,4855554226,,"""On the last Friday of the month at 3:30 p.m., stop in at any library and join us for Silent Book Club. It’s a grea… https://t.co/mQBtpRx3iK",2021-04-13 12:23:00
1381946009559961600,1275009361925083141,,DON'T MISS! Sign up now for our peer-led reading group on LGBTQ+ self-harm in fiction: join us on Thurs 15 April @… https://t.co/wtGZyMETys,2021-04-13 12:22:58
1381620716764717061,1354026827803742208,,"@SaintRampalJiM #MondayMotivation
Giving a new direction to the deteriorating society, Sant Rampal Ji Maharaj's way… https://t.co/N12SHJLobV",2021-04-12 14:50:22
1381945972616466434,779728862292930560,,15th OHIOANA BOOK FESTIVAL is April 22 thru 25. It’s FREE &amp; ONLINE (register with EventBrite). I’m scheduled for th… https://t.co/JZKw4TsWqp,2021-04-13 12:22:49
1381825431121227777,792902022169260032,,Been listening to A Pho Love Story by @loanloan and giggling/scraming/omg-ing about it with my friend… https://t.co/Ad778nMST2,2021-04-13 04:23:50
1381945924730056707,3032045554,,"@derekcarrqb Awesome times. Get ready for recitals, play date tea parties, Unicorns, reading books to them, themed… https://t.co/7H1oUUaEUZ",2021-04-13 12:22:38
1381945919478841344,1338124735633215493,,@RadioFreeTom The biggest loser award power of transfer goes to.... These morons....I got a bigger award for readin… https://t.co/lOeulnaoTA,2021-04-13 12:22:37
1381945877313548291,25900369,,Stayed up late watching @PromisingFilm and then even later thinking about it. #CareyMulligan was elevated to iconic… https://t.co/7sMZBKSBAM,2021-04-13 12:22:27
1381626156328214531,1354026827803742208,,"@SaintRampalJiM A DEVOTEE, 
WHO ON READING THE BOOK ""JEENE KI RAAH/WAY OF LIVING"" WILL TAKE INITIATION AND WORSHIP… https://t.co/mR37PawbW3",2021-04-12 15:11:59
1381945261551804417,32493647,,"ICYMI, ""How To Make The World Add Up"" is out in paperback on 6 May. Pre-orders are really helpful (links below) so… https://t.co/1XcWwQi75v",2021-04-13 12:20:00
1381945844967084035,25269863,1381945261551804417,This is an excellent book. We enjoyed reading it and doing our event with Tim. It's highly recommended. https://t.co/U9t9xGS38D,2021-04-13 12:22:19
1381945844086243329,3295130886,,"@RelusionH If you're watching a MK movie for the plot, you're already messing up",2021-04-13 12:22:19
1381945819914452994,966834940750032903,,@EM_Be_Bel @almightygod @jorymicah EM-BE your explanation expects too much from a.g. as you’re combining subnarrati… https://t.co/KW0rkKVOvy,2021-04-13 12:22:13
1381945811152556032,2995517469,,"@KateClanchy1 @CressidaCowell I was reading Zola, Sholokhov, Flaubert and Dickens from my boarding school library (… https://t.co/6v9xc0yNRI",2021-04-13 12:22:11
1381945803435048963,771851884210614272,,Good morning @WakefieldForest!  Thrilled to be adding this gorgeous book to our poetry collection!  @NaomiShihabNye https://t.co/pwnNInrSuF,2021-04-13 12:22:09
1381945795205718018,1535893922,,"@amyglobalkids Ami-san😁

I'm looking for the ones which tell us the meanings of our life✨

Within a few days I'll p… https://t.co/CWDJUyqDdT",2021-04-13 12:22:07
1381816212540297220,4263007693,,The 7 Best Deep Learning Books You Should Be Reading Right Now. #BigData #Analytics #DataScience #IoT #IIoT #Python… https://t.co/GsJanmLC94,2021-04-13 03:47:12
1381945292170391556,4455666088,,"This app is amazing, you can watch movies on @PalscityGlobal too, this is what i call doubled greatness earning whi… https://t.co/cX1Np5sAqw",2021-04-13 12:20:07
1381257174903517185,1370983695977353217,,"My friend mom watching #Yuvarathnaa movie on #AmazonPrime.. ❤️

I'm here waiting for review.. 😍

#thankuamazonprime… https://t.co/smL9xN9jRI",2021-04-11 14:45:47
1381945718831783941,2429978408,,@Commanded2hs8 @NoelleMoriah It seems like you’re not actually reading what I’m saying. So I hope that you will eve… https://t.co/uBsOLfHsKE,2021-04-13 12:21:49
1381945714599682048,18171613,,Some friends and I started watching/rewatching/discussing Star Trek: Deep Space Nine. I've seen lots of Star Trek i… https://t.co/zv4WHxe6jm,2021-04-13 12:21:48
1381715065980776450,1363247106119581700,,"are you a childhood reader, got into reading in middle school/high school reader, or discovered books during quarantine reader",2021-04-12 21:05:17
1381945692202094595,960246338746281984,,"@BraveForGaga95 Just one thing matters: our QUEEN is happy. 😍
+ Gaga's watching us while she's shooting the movie o… https://t.co/GQkWWU1t28",2021-04-13 12:21:42
1381945657053876224,1326661171529838592,,@samomidiji Hmm I’ve dropped the books fasting and reading is not a good idea my head started aching😫🥺😂,2021-04-13 12:21:34
1381945651852873729,3148837862,,y'all are reading a different book than what I am writing,2021-04-13 12:21:33
1381945633397829644,268171881,,"finally Neko drama subs untill ep 6 now
i can starting watching it

coz i love the ost song too - neko by dish [tak… https://t.co/R0rCl42Kvf",2021-04-13 12:21:28
1381945613038845956,1308130147367874560,,@icaruswxllsss not this book reading is bad stupid fucking literature in old english 😡 i don’t understand it at all,2021-04-13 12:21:24
1381943342741721089,336163533,,We're thrilled to be the official bookseller for the @PghArtsLectures Ten Evenings Series! The '21-22 season includ… https://t.co/l0EAAOdS48,2021-04-13 12:12:22
1381945584043630595,1348281423904518150,,@Ievhange IN MY DEFENSE i read them in july and they were the books that got me back into reading so i remember them as a serve...,2021-04-13 12:21:17
1381945580012896264,253091057,,@silverpebble Lovely to see Annie after reading about her in your book!,2021-04-13 12:21:16
1381933770320797699,709481470767865856,,respect your elders. https://t.co/9U0K93r3Ke https://t.co/RbfsRN9hP4,2021-04-13 11:34:20
1381945576930037766,1361380154715631617,1381933770320797699,"You haven't even watched the fucking movie yet yOU USE A SCREENSHOT FOR YOUR DEFENSE? NAW, HOMIE, NOT ON MY WATCH.… https://t.co/aM0gjRlaQq",2021-04-13 12:21:15
1381945572517679110,4595645652,,A Tryidew from Planet Wenaker named Yewinaj with white spikes. Your new friend loves watching movies.,2021-04-13 12:21:14
1381793971387555844,20012063,,Molly and I had our first “date” at the Arclight in Hollywood. I made my way over from Santa Monica during rush hou… https://t.co/PO0xB6sIvU,2021-04-13 02:18:49
1381945551881695236,986543380954935298,,being busy and watching four ongoing series is stupid. why do i insist on being stupid like this,2021-04-13 12:21:09
1381945542490611712,909389782203150337,,"Me when a dog dies in a fictional movie: 😢🥺😩😫😖😭 

Me when watching a real life true crime documentary: 😀💅🏼",2021-04-13 12:21:07
1381449263863844868,43841432,,"Yixing's Indonesia fanbase hold watching The Box together event yesterday 😍😍😍

What a lovely and heartwarming suppo… https://t.co/SXYyOXBflG",2021-04-12 03:29:05
1381945536375296003,1322141484,,"I've just watched S06 | E02 of Supergirl. Now I've wasted 5 months 6 days 1 hour of my life watching TV series, yay… https://t.co/416qNM8ydT",2021-04-13 12:21:05
1381945515131039751,1379888299628617728,,@Havenaar64 Well yeah mate. But you got the woke stupids telling you of course you're wrong. That's because they've… https://t.co/JSYgaAmKQm,2021-04-13 12:21:00
1381945450513727489,2401889434,,I found a perfect reading spot. Yes I’m reading again after months of not having headspace to. Husband and I are ta… https://t.co/4huXyKSdR3,2021-04-13 12:20:45
1381945443739832321,149413418,,i stopped reading 'my dark vanessa' for an unknown period of time since i didn't want to ruin ramadan vibes by read… https://t.co/b5CauqFgSH,2021-04-13 12:20:43
1381942692716892163,1208583162768633857,,"Please do not wake me up by dming me for a free reading, a DEITY reading no less. Those readings take me 3-4 hours… https://t.co/FNc30OeX8w",2021-04-13 12:09:47
1381944475870711811,3396646937,1381942692716892163,All readers shouldn't have to repeat this. Pls don't ever DM us for a free reading especially if you're not followi… https://t.co/mxm92ruHvF,2021-04-13 12:16:52
1381945410676260876,1285091383292952580,,"MOMBASA COUNTY SETS TO PROMOTE CULTURE OF READING AMONG CHILDREN https://t.co/gg5y6JZE0W 
The Kenya National Librar… https://t.co/tjTfnukJGf",2021-04-13 12:20:35
1381893644416905216,35242190,,Reading through Law books 📚 What I have discovered is important! If you feel that you are not being paid fairly for… https://t.co/1TLUaQHlmY,2021-04-13 08:54:53
1381945376614322177,1185082319142576128,,"@moonsun_88 the great gatsby by far, but i do love little women as it was the first book i chose to read in primary school (in free-reading)",2021-04-13 12:20:27
1381826621926076416,1254362993074122755,,"all my highlights from @mwlauthor’s, Cashflow for Creators

https://t.co/et4qKDgGbb

#mjbReading #Reading #Books #mjbBooks #mjbBookNotes",2021-04-13 04:28:34
1381874336366264320,1083764846242553856,,"Today’s little readers are tomorrow’s leaders.  As we read, we emerge from reading into a whole new world 🌎! We are… https://t.co/3TFDuwz5QZ",2021-04-13 07:38:10
1381945330938298372,1093838999318392832,,"@Jess3Livermore @JulianaLung Women are waiting until past their prime to reproduce. About men, there are a variety… https://t.co/Okfd6HRiQG",2021-04-13 12:20:16
1381611113280856069,859819549704818689,,Thank you to everyone who supported the Interlude series from watching to sharing your side of the topics. I look f… https://t.co/El5ksIQPZK,2021-04-12 14:12:13
1381945308419084288,103066148,,@bethannianansi Thank you! This has really made me happy. Flow felt important in this book somehow! 💙💙💙🐚☀️🐟 Thanks for reading early. 😊,2021-04-13 12:20:11
1381944994639048708,10443712,,"Sharp rise in parents seeking to ban anti-racist books in US schools
The American Library Association’s annual Top… https://t.co/fhB451Uxga",2021-04-13 12:18:56
1381857733217939458,1362503707775012865,,"This YoonYul bardagulan feat Yuri who slept in the movie theater while watching ""Mother"" lives in my mind rent free… https://t.co/MNn6gbfcJA",2021-04-13 06:32:11
1381945161517780993,1248350897471664128,,"✨Update✨

Readings prices will increase May 1st. 

If you’d like to book a reading at the current price you’ll have until May 1st.",2021-04-13 12:19:36
1343549770619645953,444284249,,"5⭐️ The story and characters were well developed. It was like reading a Nicholas Sparks novel!'

 My Last Breath by… https://t.co/EzlMAfGoCL",2020-12-28 13:30:01
1381695980643381249,196013643,,"Netflix just sent me an email about what people are watching in my area...

Um, educational. It’s an amalgamation
o… https://t.co/OofwE1WvPb",2021-04-12 19:49:27
1381730496216977412,101011701,,"I just finished reading 336 pages of spellbinding Root Magic written by @EdenRoyce It is a book set in 1963, on an… https://t.co/EewvxfKeQC",2021-04-12 22:06:36
1381945203787960320,1344710892345298945,,the bad thing about reading really really good books is that the standard is so high that any book you read after that feels mediocre,2021-04-13 12:19:46
1381929941978206213,482334246,,"""This is a book you’ll long remember after reading the final pages"" Book available 
@TatteredCover in #Denver… https://t.co/DX4INc4UOx",2021-04-13 11:19:07
1381945192735969290,2524120566,,"Happy Birthday, @ZeinabuIDavis! 

Celebrate by watching her films.Compensation is an exquisite film. Have you seen… https://t.co/9NuzMKlyT0",2021-04-13 12:19:43
1381941031885737990,375893236,,Some of the comments I’m reading online regarding brits in this Elite Series are absolutely shocking. When are some… https://t.co/spH2XEiKJK,2021-04-13 12:03:11
1358444168377466883,904118048709369856,,"Something for your kids or grandchildren. Let's promote a love of reading in our youth.

Fun series for 9-12 year o… https://t.co/bdOauJ8ZP8",2021-02-07 15:55:03
1381943023928496129,211800056,,"There are books - and there are great books. If you want to learn Digital Marketing, here are the Books That Absolu… https://t.co/7KkRQ2yCvF",2021-04-13 12:11:06
1381570436647940100,907609834555564032,,"#AddtoCart, #SupportLocal, and don’t forget to #AddtoHeart!

What’s more relaxing or therapeutic to do to revamp yo… https://t.co/bRaMgksbHE",2021-04-12 11:30:35
1381835338297995265,1328940316649533441,,Can’t believe the zeal I had as a teenager. I remember the time I stayed up 24 hours to finish reading the hunger g… https://t.co/V3avIvfeic,2021-04-13 05:03:12
1381945128034705411,1346430262679375872,,@hank_x_hilliams Just reading a book about the amount of folk who go missing never to be seen again in the National… https://t.co/1431Fwhlvw,2021-04-13 12:19:28
1381945127980183554,4531175662,,Currently watching Mortal Kombat: Defenders of the Realm and its everything I could wish for from a MK animated ser… https://t.co/A64U6C9Wa9,2021-04-13 12:19:28
1381945124146532355,908296798032334851,,"Cute watching my brother do everything in the books to cheer me up😂❤️
I don’t think he understands what he promised… https://t.co/M4PEEMik8Y",2021-04-13 12:19:27
1381945121760018439,47385960,,@RichardKalnins I remember reading Welty describing how her father watered roses. He would take a chair and a book… https://t.co/Q1gkIJS3L0,2021-04-13 12:19:26
1381724650892316677,2177316356,,I hope you'll join me over Zoom this week for a reading with German poet Esther Dischereit! This is the first event… https://t.co/F4fKG61gJf,2021-04-12 21:43:22
1373626808428605440,708914625748865024,,"REMINDER: Please return your #LibraryBooks as soon as you have finished reading them, all books are then quarantine… https://t.co/VppSiJQGWK",2021-03-21 13:25:26
1381945068307820548,1345140584684650496,,@inkling369 @JoseMat2953 *reading miasma delta sorcery book*,2021-04-13 12:19:14
1381945052448968705,265961103,,@_discreetmind @Kodungolan737 As myself A Dalit I'm aware of the deprivations and discriminations The Dalits are fa… https://t.co/iNuLs4OwZj,2021-04-13 12:19:10
1381945033906081792,1170847148432400385,,I just realized we’re watching a movie this week in English but we still have to take notes on the movie hhhhh I ju… https://t.co/gmY9kgWPNv,2021-04-13 12:19:06
1381945022166265858,4913709146,,"@Aby_koh Ok. Imma take a moment, chale, who are you goddess? Riding with the magic of meeting you here jus as I pop… https://t.co/TKLSAvLvoA",2021-04-13 12:19:03
1294686570990178304,1185568320973606912,,"bomboclaat 
https://t.co/MtErEzJDcR",2020-08-15 17:25:07
1381945017632055296,849153275609964544,1294686570990178304,Me watching a movie with 3 pending assignments and sleep deprived and having a backpain and much more https://t.co/lxaTfrNRcP,2021-04-13 12:19:02
1381836306100199425,1355619665343619080,,"gn everyone 💕

OH MY GOSH APPLEJACK READING A BOOK OH MY GOSH OH MY GOSH SHES ADORABLE OH MY GOSH OH MY OH Y OH JRN… https://t.co/R1GVkALJlT",2021-04-13 05:07:03
1381944982446149635,2426112722,,"I remember thinking that the kid performances were so bad that they ruined the films... Watching it now:

The kids… https://t.co/ytnJaHfvTZ",2021-04-13 12:18:53
1381944981225668610,326218481,,My baby asked me to buy her some books 🥺 she even made her own reading corner in the living room,2021-04-13 12:18:53
1379395384045412355,1264222795518500866,,"my family                        me explaining
watching                       all the differences
shadow and… https://t.co/fmENfxtrle",2021-04-06 11:27:42
1381907154123120640,1325322465673797632,,"I:- Do u like reading books?
Rra:- No I Don't like reading books..i hv no interest.

Same Rra same🤝😂
#RrahulSudhir… https://t.co/Pql4IBXppc",2021-04-13 09:48:34
1381944909763014658,1032554924,,"Joke's on me, I ended up reading neither book.",2021-04-13 12:18:36
1381944904423718916,221514872,,POLL: Would you allow a device in your home that tracks how many people are watching an event (e.g. sports event) o… https://t.co/u4VrDUvQ6c,2021-04-13 12:18:35
1381705099265908742,2582096760,,whats the point of sharing lists of books by BIPOC on your instagram but then only reading and promoting white authors?,2021-04-12 20:25:41
1381714032827240452,15932715,,@MarcusJMoore that's a word. im looking at these cases like 'when will this trauma ends' and im realizing that the… https://t.co/uStXVr0MP7,2021-04-12 21:01:11
1381944891434016771,957001027982684160,,"IF WE WERE A MOVIE,
YOU'D BE THE RIGHT GUY,
AND I'D BE THE BEST FRIEND THAT YOU'D FALL IN LOVE WITH,
IN THE END WE'… https://t.co/wUTJtrM7Sc",2021-04-13 12:18:32
1381944881090732034,799573669131485184,,Person watching series of your taste is actually #netflix recommending you a person @NetflixIndia #netflixandchill,2021-04-13 12:18:29
1381940945038495744,1150202112,,"In reading this book, you'll discover; What information to collect at an accident scene, What happens when a motori… https://t.co/XMufsaKfwn",2021-04-13 12:02:51
1381944865555165188,631157798,,"OF COURSE I have packed my copy of the reading group book. Naturally, what else would I have done? *sighs*",2021-04-13 12:18:25
1381944864519155715,19692035,,"@sheargray I read a ton when I was younger (especially gaming magazines 😝).

I really need to get back into the hab… https://t.co/19m7RLahhK",2021-04-13 12:18:25
1381857535007727617,2590772767,,"@triVVedi First of all, I want to say that you have written a book of great and wonderful, you will not believe, I… https://t.co/Qt5AiA37fl",2021-04-13 06:31:24
1381944861310517251,1156463626502508544,,Finally got round to finishing my book corner transformation! When I asked my class what they wanted as a theme and… https://t.co/1h2L3MvyGp,2021-04-13 12:18:24
1381927070968733696,3077152665,,I called home from a stopover on an international flight and it was my daughter that answered the phone. After aski… https://t.co/1heTMjkqc6,2021-04-13 11:07:43
1381944842050183176,336598164,,"Watched #Mandela on Netflix, apart frm subtle Periyarist propoganda, this movie checks all the boxes.
good story, h… https://t.co/5EsPJf98hj",2021-04-13 12:18:20
1381623245649149959,531458585,,"Building wealth has a lot to do with your mental

So if you work on your mental first by learning yourself, reading… https://t.co/e397grTqvN",2021-04-12 15:00:25
